Artist,Caption,Copyright,ImageURL,Photograph Number,Photo Credit,Date,Year,Photo Source,Provenance,Source Record ID,Detected Objects,URL,Born,Died,Camp,Ghetto,Location,Database,Material,Technique,Title,latitude,longitude
Unknown,"Abstract portrait of a girl with long hair and thin neck, light yellow sun in upper left corner, mounted on cardboard","Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection
Legal Status: Permanent Collection
Provenance: Unknown
Contributor: Halina Olomucki",https://www.ushmm.org/media/emu/get?irn=509456&mm_irn=500377&file=primary,irn509456,Unknown,1945,1945,Unknown,Unknown,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn509456,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Cardboard,Drawn,Unknown,Unknown,Unknown
Alexander Bogen,"Sketch created by Alexander Bogen while he was a partisan fighter in the Naroch Forest in Belarussia during World War II. Bogen was an art student in Vilna in 1941 when Germany invaded and occupied Lithuania and neighboring countries. In the Vilna ghetto, he sketched scenes of the life of his fellow Jews interned there by the Germans. “An artist doomed to death,” he said in later years, “recording and so preserving those doomed to death.” In 1943, he escaped the ghetto and joined the partisans, who carried out sabotage and other actions against the occupying German military. He helped lead the all-Jewish Nekama (Revenge) partisan brigade, and reentered the Vilna ghetto to help underground fighters escape as it was being liquidated by the Germans. When Lithuania was liberated in 1944 by Soviet forces, he returned to Vilna and resumed his studies.","Conditions on Use: Restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, The Abraham and Ruth Goldfarb Family Acquisition Fund
Legal Status: Permanent Collection
Provenance: Unknown
Contributor: Artist:
    Alexander Bogen
        Subject:
    Alexander Bogen",https://www.ushmm.org/media/emu/get?irn=523169&mm_irn=476&file=primary,irn523169,Unknown,"created 
            1945",1945,Unknown,Unknown,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn523169,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6196&mm_irn=62914&file=primary,irn6196,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6196,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6213&mm_irn=62929&file=primary,irn6213,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6213,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Edward H. Hartry,"Watercolor of three trees in a rolling, barren landscape near Castrocaro, a small spa town near Bologna, Italy. It was painted by Edward Herzbaum in March 1945 while his unit of the 2nd Polish Corps advanced through Italy during the war. Edward was a soldier in the 2nd Polish Corps from 1941-1945. Edward, 19, left Łódź, Poland, shortly after Nazi Germany occupied the country in September 1939 to stay with family in Soviet controlled Lvov. In June 1940, Edward was arrested by Soviet security police and exiled to a forced labor camp. Germany invaded the Soviet Union in June 1941. He was released as part of an amnesty granted to Polish prisoners. He headed south to join the Polish Army of the East, known as Anders Army, a volunteer Polish military unit formed by General Anders per agreement with Stalin. In August 1942, the unit left Soviet territory and became the 2nd Polish Corps in the British Army. In February 1944, they deployed to join the British 8th Army in the Italian Campaign. The Corps fought its way north and was honored for bravery in the May 1944 Battle of Monte Cassino. They were in Italy on VE Day,  May 8, 1945, when the war ended. Edward learned that his mother had died in the Łódź Ghetto in 1943. He studied architecture in Rome until the British decided to allow Polish Corps veterans to immigrate to England in October 1946. He then served in the Polish Resettlement Corps for two years and completed his degree.","Conditions on Use: Restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Krystyna Mew
Legal Status: Permanent Collection
Provenance: Krystyna Mew
Contributor: Artist:
    Edward H. Hartry
        Subject:
    Edward H. Hartry",https://www.ushmm.org/media/emu/get?irn=61300&mm_irn=23111&file=primary,irn61300,Unknown,"created 
            1945 March",1945,Unknown,Krystyna Mew,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn61300,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Painted,Unknown,Unknown,Unknown
Fred Vendig,"Colored pencil drawing of the lake by 13 year old Fritz Vendig when he was living as a refugee from Nazi Germany in Maur, Switzerland, with his parents, Ernst and Charlotte, and younger brother Heiner. In the mid-1930s, Fritz's father's business was taken from him when it was Aryanized, or cleansed of Jews. In November 1938, Ernst was arrested during Kristallnacht. After his release, the family prepared to leave. On May 13, 1939, Fritz, 7, his parents Ernst and Charlotte, his brother Heiner, 2, and his paternal grandmother Pauline, sailed for Cuba on the MS St. Louis. Cuban authorities refused entry to nearly all passengers. Appeals were made to the Cuban and US governments, but the ship had to return to Europe. The family was given refuge in Belgium. In May 1940, Germany occupied Belgium and Ernst was deported to France and imprisoned in St. Cyprien and then Gurs internment camps. In 1941, Charlotte, the boys, and Pauline obtained false papers and illegally entered France to be near Ernst. In August 1942, they were all interned at Les Milles and then Rivesaltes, until Charlotte's sister in Switzerland managed to get them out of the camp and smuggled into Zurich. The war ended in May 1945 with Germany's surrender. Fritz (later Fred) and his family emigrated to the United States in 1946.","Conditions on Use: Restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Stephanie Vendig
Legal Status: Permanent Collection
Provenance: Stephanie Vendig
Contributor: Artist:
    Fred Vendig
        Subject:
    Fred Vendig",https://www.ushmm.org/media/emu/get?irn=526437&mm_irn=35124&file=primary,irn526437,Unknown,"created 
            1945 July 08",1945,Unknown,Stephanie Vendig,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn526437,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Unknown,Children drawing,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6181&mm_irn=62893&file=primary,irn6181,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6181,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Unknown,Drawn,Unknown,Unknown,Unknown
Oron Bela,"Portrait drawing created for 23 year old Robert Holland by a Hungarian prisoner, Orun Bela, in Dachau prisoner of war camp on October 10, 1945. It is a colored pencil and watercolor drawing depicting Robert's wife Claire. Robert served in the 20th Armored Division of the United States Army. The unit arrived in Europe in February 1945 and was near Salzburg, Austria, when the war ender on May 7. Some division units participated in the liberation of Dachau concentration camp on April 29, while other units continued on to capture Munich on April 30. Dachau became an internment camp for captured German troops. Robert was stationed there in October and November 1945.","Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Claire Holland
Legal Status: Permanent Collection
Provenance: Claire Holland
Contributor: Artist:
    Oron Bela
        Subject:
    Robert E. Holland
        Subject:
    Claire Holland",https://www.ushmm.org/media/emu/get?irn=514916&mm_irn=501009&file=primary,irn514916,Unknown,"created 
            1945 October 10",1945,Unknown,Claire Holland,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn514916,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6177&mm_irn=62889&file=primary,irn6177,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6177,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Henri Pieck,"Color offset lithographic reproduction of a drawing, Zieken-rappor [Sick report], by Henri Pieck depicting a prisoner in Buchenwald concentration camp in Germany in 1945.","Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Rose Galek Brunswic
Legal Status: Permanent Collection
Provenance: Rose Galek Brunswic
Contributor: Artist:
    Henri Pieck
        Publisher:
    Uitgeverij Het Centrum",https://www.ushmm.org/media/emu/get?irn=33113&mm_irn=29882&file=primary,irn33113,Unknown,"publicated 
            1945",1945,Unknown,Rose Galek Brunswic,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn33113,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Unknown,Prints,Unknown,Unknown,Unknown
Fred Vendig,"Douber sided watercolor with a house on side and 4 small drawings on the other, done by Fritz Vendig, 12, when he was living as a refugee from Nazi Germany in Maur, Switzerland, with his parents, Ernst and Charlotte, and younger brother Heiner. In the mid-1930s, Ernst's business was taken from him when it was Aryanized, or cleansed of Jews. In November 1938, Ernst was arrested during Kristallnacht. After his release, they prepared to leave. On May 13, 1939, the family, along with Ernst's mother Pauline, sailed for Cuba on the MS St. Louis. Cuban authorities refused entry to nearly all passengers. Appeals were made to the Cuban and US governments, but the ship had to return to Europe. The family was given refuge in Belgium. In May 1940, Germany occupied Belgium and Ernst was deported to France and imprisoned in St. Cyprien and then Gurs internment camps. In 1941, Charlotte, the boys, and Pauline obtained false papers and illegally entered France to be near Ernst. In August 1942, they were all interned at Les Milles and then Rivesaltes, until Charlotte's sister in Switzerland managed to get them out of the camp and smuggled into Zurich. The war ended in May 1945 with Germany's surrender. Fritz (later Fred) and his family emigrated to the United States in 1946.","Conditions on Use: Restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Stephanie Vendig
Legal Status: Permanent Collection
Provenance: Stephanie Vendig
Contributor: Artist:
    Fred Vendig
        Subject:
    Fred Vendig",https://www.ushmm.org/media/emu/get?irn=526453&mm_irn=35286&file=primary,irn526453,Unknown,"created 
            approximately 1945",1945,Unknown,Stephanie Vendig,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn526453,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Children drawing,Unknown,Unknown,Unknown
Arthur Szyk,Drawing of satirical subject matter relating to Second World War created in the United States.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Joseph and Alexandra Braciejowski
Legal Status: Permanent Collection
Provenance: Alexandra and Joseph Braciejowski
Contributor: Artist:
    Arthur Szyk",https://www.ushmm.org/media/emu/get?irn=9830&mm_irn=59614&file=primary,irn9830,Unknown,"created 
            1945",1945,Unknown,Alexandra and Joseph Braciejowski,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn9830,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6161&mm_irn=60704&file=primary,irn6161,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6161,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6183&mm_irn=62895&file=primary,irn6183,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6183,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Watercolor,Unknown,Unknown,Unknown
Edward Vebell,"Ink drawing of the German defense counsel wearing headsets seated at their table created by 24 year-old Edward Vebell, illustrator and US soldier, from the press gallery during the first months of the 1945 Trial of German Major War Criminals before the International Military Tribunal in Nuremberg, Germany. Ed sat in the gallery for three days and used field glasses to capture the details of the defendant's faces. He had no water, so he had to use spit to create the halftones that add detail and nuance. Ed did 90% of his drawing in the courtroom, seeking to bring intimacy to the historical proceedings. The sketches were published in the US Army newspaper Stars and Stripes on December 9, 1945.  The Waterman fountain pen he used for the drawings is record 2005.426.1. Ed was drafted into the US Army in 1942, and was the first staff illustrator for Stars and Stripes. His other assignments included combat zones in Italy and France. Soon after the defeat of Nazi Germany on May 7 in western Europe and May 9, 1945, in eastern Europe, the Allies: Great Britain, France, Soviet Union, and the United States convened an International Military Tribunal (IMT) at Nuremberg, Germany. Its purpose was to seek justice for crimes against humanity, evidenced by the Holocaust, perpetrated by Nazi Germany. In October 1945, the IMT formally indicted the Nuremberg defendants on four counts: crimes against peace, war crimes, crimes against humanity, and conspiracy to commit these crimes. The verdicts were delivered on October 1, 1946. Twelve defendants were sentenced to death; three to life imprisonment; four to prison terms ranging from 10-20 years; three were acquitted.","Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Sheila C. Johnson
Legal Status: Permanent Collection
Provenance: Sheila C. Johnson
Contributor: Artist:
    Edward Vebell
        Subject:
    Edward Vebell",https://www.ushmm.org/media/emu/get?irn=521699&mm_irn=1803&file=primary,irn521699,Unknown,"created 
            after 1945 November 20-before 1945 December 09
            
                    publicated 
            1945 December 09",1945,Unknown,Sheila C. Johnson,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn521699,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Wove paper,Drawn,Unknown,Unknown,Unknown
Richard Grune,"Lithograph created by Richard Grune soon after the war to publicize the barbaric conditions he experienced or witnessed as a prisoner in concentration camps and prisons in Germany from 1935-1945. Grune was a Bauhaus trained artist who moved to Berlin in February 1933. Hitler had been appointed Chancellor that January and was transforming the government to a Nazi-controlled dictatorship. Nazi ideology demanded racial and cultural purity and homosexuality was antithetical to this vision. Under the new government, those suspected of violating a pre-existing statute, Article 6, §175, which punished indecent acts between men, were targeted for arrest. In December 1934, Grune was denounced and arrested. Under interrogation, he admitted to being homosexual. He was held in protective custody for five months, then put on trial for violating §175. In September 1936, he was convicted and sentenced to prison. Upon his release, the Gestapo kept Grune in protective custody, asserting that his sentence had been too lenient. In October 1937, Grune was sent to Sachsenhausen concentration camp. In April 1940, he was transferred to Flossenbürg. Five years later, in April 1945, as American forces approached, the camp was evacuated and Grune escaped. He began work on a series of artwork to show the horrific conditions of the German-run camps to the world. In 1947, the works were exhibited and published as Passion des xx. jahrhunderts, one of the most important records of Nazi brutality published in the immediate postwar period.","Conditions on Use: Restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, The Abraham and Ruth Goldfarb Family Acquisition Fund
Legal Status: Permanent Collection
Provenance: Unknown
Contributor: Artist:
    Richard Grune
        Subject:
    Richard Grune",https://www.ushmm.org/media/emu/get?irn=50599&mm_irn=37775&file=primary,irn50599,Unknown,"created 
            after 1945 April-1945 December",1945,Unknown,Unknown,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn50599,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Lithographs,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6178&mm_irn=62890&file=primary,irn6178,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6178,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Leo Haas,"Aquatint created by Leo Haas in 1966 based upon sketches made in 1945 shortly after the end of the war. It is based on scenes he witnessed in 1942 while an inmate of Theresienstadt ghetto-labor camp. It depicts inmates disembarking from a transport train in the pouring rain. Haas was an inmate of Terezin from September 1942-October 1944. Haas, 38, a Czech Jew and a professional artist, was arrested in 1939 in Ostrava in German occupied Czechoslovakia for being a Communist. He was deported to Nisko labor camp in Poland, then shipped back to Ostrava to do forced labor. In September 1942, he was sent to Theresienstadt ghetto-labor camp, where he became part of a tight knit group of artists determined to secretly document the misery and suffering of daily life in the ghetto. They hid their work in the camp, and much was recovered postwar. In summer 1944, they were accused by the Gestapo of smuggling their 'gruesome' work out of the camp and were arrested and tortured. In October, Haas was deported to Auschwitz, and a month later, to Sachsenhausen. In February 1945, he was transported to Mauthausen and then Ebensee. He was liberated there on May 4-5 by American troops.","Conditions on Use: Restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection
Legal Status: Permanent Collection
Provenance: Unknown
Contributor: Subject:
    Leo Haas
        Artist:
    Leo Haas",https://www.ushmm.org/media/emu/get?irn=513925&mm_irn=50482&file=primary,irn513925,Unknown,"depicts 
            1945
            
                    issue: 
            1966",1966,Unknown,Unknown,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn513925,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Wove paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6180&mm_irn=62892&file=primary,irn6180,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6180,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6145&mm_irn=60689&file=primary,irn6145,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6145,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6212&mm_irn=62928&file=primary,irn6212,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6212,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Drawn,Unknown,Unknown,Unknown
Annemarie Durra,"Watercolor portrait of Carl Atkin, former director of Deggendorf displaced persons camp in the American zone of Germany, and created by Annemarie Loewe Durra in 1945. On August 9, 1945, Annemarie arrived at Deggendorf after she and many other former prisoners were transferred from Theresienstadt ghetto-labor camp where they had been imprisoned in German-occupied Czechoslovakia. There was an active cultural community at Deggendorf and Annemarie contributed illustrations to the Deggendorf Center Review, a newspaper issued by the camp’s Jewish Committee. Prior to the end of World War II in 1945, Carl accepted a post with the United Nations Relief and Rehabilitation Administration (UNRRA), an international humanitarian organization. On August 23, 1945, he led UNRRA Team 55 to the poorly run Deggendorf DP camp in the American-occupied zone of Germany, where they took over management. Carl and his team stabilized the food supply, secured housing facilities, fostered cultural life with lectures, concerts, and performances. Praised for his leadership, improvement of living conditions, and boosting of morale at Deggendorf, he left his directorship in December 1945, and was appointed UNRRA’s Coordinator of Jewish Affairs. In March 1946, he returned to the US, rejoined his family in Los Angeles, and continued to work for the organization. On July 2, 1947, UNRRA terminated its activities and Carl transitioned into sales and advertising, financial management for a nightclub that he co-owned, and eventually aerospace production management and documentation.","Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Richard Katz
Legal Status: Permanent Collection
Provenance: Richard Katz
Contributor: Artist:
    Annemarie Durra
        Subject:
    Carl Atkin",https://www.ushmm.org/media/emu/get?irn=538732&mm_irn=32747&file=primary,irn538732,Unknown,"created 
            after 1945 August 23
            
                    acquired 
            after 1945 August 23",1945,Unknown,Richard Katz,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn538732,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Painted,Unknown,Unknown,Unknown
Ervin Abadi,Artistic rendering of Camp Bergen-Belsen documenting the liberation period. The artist Erwin Abadi was an Hungarian victim of the Holocaust interned in the concentration camp Bergen-Belsen. He remained hospitalized in Belsen after liberation where he created dozens of works of art.,"Conditions on Use: No restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, Gift of Eva and George Bozoki, In memory of their parents, Magda and Janos Gombosi and Erzsebet and Gyula Braun
Legal Status: Permanent Collection
Provenance: George and Eva Bozoki
Contributor: Artist:
    Ervin Abadi",https://www.ushmm.org/media/emu/get?irn=6160&mm_irn=60703&file=primary,irn6160,Unknown,"created 
            1945",1945,Unknown,George and Eva Bozoki,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn6160,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Unknown,Drawn,Unknown,Unknown,Unknown
Richard Grune,"Lithograph created by Richard Grune soon after the war to publicize the barbaric conditions he experienced or witnessed as a prisoner in concentration camps and prisons in Germany from 1935-1945. Grune was a Bauhaus trained artist who moved to Berlin in February 1933. Hitler had been appointed Chancellor that January and was transforming the government to a Nazi-controlled dictatorship. Nazi ideology demanded racial and cultural purity and homosexuality was antithetical to this vision. Under the new government, those suspected of violating a pre-existing statute, Article 6, §175, which punished indecent acts between men, were targeted for arrest. In December 1934, Grune was denounced and arrested. Under interrogation, he admitted to being homosexual. He was held in protective custody for five months, then put on trial for violating §175. In September 1936, he was convicted and sentenced to prison. Upon his release, the Gestapo kept Grune in protective custody, asserting that his sentence had been too lenient. In October 1937, Grune was sent to Sachsenhausen concentration camp. In April 1940, he was transferred to Flossenbürg. Five years later, in April 1945, as American forces approached, the camp was evacuated and Grune escaped. He began work on a series of artwork to show the horrific conditions of the German-run camps to the world. In 1947, the works were exhibited and published as Passion des xx. jahrhunderts, one of the most important records of Nazi brutality published in the immediate postwar period.","Conditions on Use: Restrictions on use
Conditions on Access: No restrictions on access
Credit Line: United States Holocaust Memorial Museum Collection, The Abraham and Ruth Goldfarb Family Acquisition Fund
Legal Status: Permanent Collection
Provenance: Unknown
Contributor: Artist:
    Richard Grune
        Subject:
    Richard Grune",https://www.ushmm.org/media/emu/get?irn=50604&mm_irn=37777&file=primary,irn50604,Unknown,"created 
            after 1945 April-1945 December",1945,Unknown,Unknown,Unknown,Unknown,https://collections.ushmm.org/search/catalog/irn50604,Unknown,Unknown,Unknown,Unknown,Unknown,United States Holocaust Memorial Museum,Paper,Lithographs,Unknown,Unknown,Unknown
